,all_day,calendar_count,calendars,city_name,comment_count,country_abbr,country_abbr2,country_name,created,description,geocode_type,going,going_count,groups,id,image,latitude,link_count,longitude,modified,olson_path,owner,performers,postal_code,privacy,recur_string,region_abbr,region_name,start_time,stop_time,title,tz_city,tz_country,tz_id,tz_olson_path,url,venue_address,venue_display,venue_id,venue_name,venue_url,watching_count
578,0,,,Dublin,,IRL,IE,Ireland,2017-07-02 06:26:44, Line-up /<p><a>Cristoph</a><br><p></p></p>,EVDB Geocoder,,,,E0-001-104350014-3,[None],53.3448904,,-6.2645376,2017-07-02 06:26:44,Europe/Dublin,evdb,,2,1,,D,Dublin,2017-08-12 23:00:00,,Melodic & Sense with Cristoph,,,,,http://dublin.eventful.com/events/melodic-sense-cristoph-/E0-001-104350014-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Curved Street, Temple Bar",1,V0-001-000667957-3,Button Factory,http://dublin.eventful.com/venues/button-factory-/V0-001-000667957-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,
579,0,,,Dublin,,IRL,IE,Ireland,2017-07-02 06:30:42," Pay €20 Online Deposit to Prebook your seat and pay the remainder of €79.00 on the Day Total €99.00 REQUIREMENT: * MUST have a good understanding of English  * Duration: 1 Day Start Time: - 8am Sharp to  5pm ... ( you must be on time ) Learners need to be over 16 years old. Requirements: Learners need to bring with them a passport photo and their PPS number on the day. Photo ID is also required on the day Driving Licence or Passport or National ID Card will do. Numbers Allowed     Minimum = 8 to run the class        Maximum = 20. http://www.safetypassgalway.ie/   -  http://www.drivercpcgalway.com/  -  ______________________________________________________________________________________________ Who needs to do Safe Pass awareness training? Safe Pass is a one-day safety awareness programme aimed at general construction workers, craft workers and &quot;on site&quot; security personnel in the construction industry.  The aims of the programme are to: Raise the standard of safety awareness in the construction industry Ensure that site personnel after completing the one day awareness programme can make a positive contribution to the prevention of accidents and ill health while working on the site Maintain a register of personnel who have received training Provide participants with a Safe Pass registration card, indicating that the holder has attended a formal course in health and safety awareness Under the Safety Health and Welfare at Work (Construction) Regulations 2013  Safe Pass Safety Awareness Programmes applies to - (a) Craft and general construction workers, (b) Persons undertaking on-site security work, and (c) Persons or classes of persons as may be prescribed by the Minister. The Health and Safety Authority in conjunction with the Construction Advisory Committee have produced a summary of the categories of persons to whom Safe Pass does and does not apply. Summary checklist for Safe Pass Category of personnel involved in Construction ProjectsIs Safe Pass or equivalent mandatoryCategory of personnel involved in Construction ProjectsIs Safe Pass or  equivalent mandatory Craft Workers - Yes    Apprentices - Yes   General Construction Workers - Yes   Working Chargehands - Yes   On-site Security Workers - Yes   Contractors Drivers On-site - Yes  Delivery Drivers On-site e.g. concrete trucks - Yes   Students on Placement  on site - Yes. Why do I need Safe Pass? The Safe Pass Programme is necessary to make workers aware of the dangers on construction sites so that they will not be a danger to themselves or their co-workers.  What is Safe Pass? Safe Pass is a one-day safety awareness programme which is operated by SOLAS. It is aimed at all who work on Construction sites.  The aims of the programme are to: raise the standard of safety awareness in the construction industry ensure that all site personnel after completing the one day awareness programme can make a positive contribution to the prevention of accidents and ill health while working on the site maintain a register of personnel who have received training provide participants with a Safe Pass registration card, indicating that the holder has attended a formal course in health and safety awareness Who pays for the Safe Pass course Generally the employer pays for the Safe Pass course.  The  employer under section 10,25 & 26 of Safety, Health & Welfare at Work Act, 2005 is responsible to allow employees time off from their duties for awareness training as may be reasonable having regard to their health and safety without loss of remuneration. Where can I find Safe Pass trainers? http://www.safetypassgalway.ie/    Prestige Training Galway Tel: 087 - 7950282. When do I need to renew my Safe Pass training? Safe Pass awareness training should be renewed every 4 years. I am only making a delivery to a site do I need Safe Pass? Drivers of vehicles delivering building materials on construction sites must receive Safe Pass training.  Do students and seasonal workers need Safe Pass before working on a Construction site?  If so who should pay? Yes the Safe Pass Programme is aimed at all who work on a construction site, including new entrants.  If a student wants to apply for a job on a construction site for seasonal work they must have the Safe Pass Card.  In this instance they would have to pay for it themselves before they are employed. Can new workers work on site to build up the 6 months experience required for CSCS entry? New entrants to CSCS must complete an initial training programme and are given a log book and New Entrant Card which is red in colour. New entrants must complete a minimum of 6 months training under supervision and maintain a logbook (detailing experience) before completing a final assessment for their CSCS card. Health & Safety in ConstructionThe Solas SafePass Health and Safety Awareness Training Programme is to ensure that, over the course of time, all workers in construction will have a basic knowledge of health and safety, and be able to work on-site without being a risk to themselves or others who might be affected by their acts or omissions. From a health and safety perspective, construction workers are bound by law to hold a valid Safe Pass card. With this Background in mind the programme was developed in consultation with interested parties.The Aims of the programme are focused mainly around health and safety awareness, while the Benefits include an improved safety culture. There are a number of different modules making up the Safe Pass Course Content.Part 1, Section 4 of the Safety Health and Welfare at Work (Construction) Regulations 2013 provides details on the categories of workers that recognise a Safety Awareness Registration Card.  Construction apprentices registered under the Standards Based Apprenticeship Scheme, and trainees undergoing traineeships in the Construction Industry are also required to have a Safety Awareness Registration Card Event cancellations : Please note that a Safe Pass course cannot run without at least 8 candidates under Solas rules. Whilst we make every effort to ensure we have 8 candidates, there is always a possibility that a candidate may cancel his seat for the course on the day. When you book a space on a course please supply us with contact information in the event that we might need to contact you, In the event of cancellation of a course, we will either refund your course fee or move your booking to another one of our courses Cancelling your place / refunds: ** All €20 Online Booking fees are non-refunable you must attend the course you are booked in for on the Day** If you cannot attend the course you are booked on and if you have already paid in full €99 or have been Invoiced, you must notify us of the cancellation at least 24 hours in advance of the course start time. Otherwise, course fees will not be refunded and all Invoices must be paid in Full  Only Courses fees that are pre-paid in full €99.00 are refundable with 24hours notice before course start time. ",City Based GeoCodes,,,,E0-001-104350196-6,"[{'medium': {'url': 'http://s2.evcdn.com/images/medium/I0-001/038/886/685-7.jpeg_/solas-safe-pass-oranmore-maldron-hotel-saturday-2-85.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s2.evcdn.com/images/thumb/I0-001/038/886/685-7.jpeg_/solas-safe-pass-oranmore-maldron-hotel-saturday-2-85.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s2.evcdn.com/images/small/I0-001/038/886/685-7.jpeg_/solas-safe-pass-oranmore-maldron-hotel-saturday-2-85.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s2.evcdn.com/images/small/I0-001/038/886/685-7.jpeg_/solas-safe-pass-oranmore-maldron-hotel-saturday-2-85.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-07-02 06:30:42,Europe/Dublin,evdb,,4,1,,D,Dublin,2017-07-22 08:00:00,,Solas Safe Pass Oranmore | Maldron Hotel. Saturday 22nd July 2017,,,,,http://dublin.eventful.com/events/solas-safe-pass-oranmore-maldron-hotel-saturday-/E0-001-104350196-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Ballsbridge,1,V0-001-002400193-4,Bewley&#39;s Hotel,http://dublin.eventful.com/venues/bewleys-hotel-/V0-001-002400193-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,
580,0,,,Dublin,,IRL,IE,Ireland,2017-06-09 22:33:12," <p><strong>Children & Family Events at the National Library of Ireland this July</strong><p>Join us this July for a varied programme for children and families - happening on Tuesdays and Thursdays. Free admission, and all welcome!<strong></strong><p><br><strong>Drop in Tuesdays   4, 11, 18, 25 July 2.15pm – 3.30pm</strong><br>A fun afternoon of trails with stories and drawings that brings the National library to life for all ages. All welcome! Free and no booking is required.<br><p><strong>Thursday afternoon workshops - books, maps, newspapers, prints!</strong><p><strong>Design a Book Cover workshop</strong> – Bilingual workshop (English & Gaeilge)<br>Thursday 6 July, 2.30 – 4pm <p>Imagine that you could design the book cover of your favourite book? Join us as we look at book covers through the years ……. and then design you own futuristic book cover!<br><strong>Ceardlann Dátheangach Leagan Amach Clúdach Leabhar</strong><br>Samhlaigh go raibh tú in ann clúdach a leagadh amach le haghaidh an leabhar is fearr leat! Bígí linn agus muid ag féachaint ar clúdach leabhair agus conas go bhfuil siad athraithe tríd na blianta… agus ansin, leag amach do chlúdach leabhar féin!<p><br><strong>The Bigger Picture: Old Maps in the National Library</strong><p>Thursday 13 July, 2.30 – 4pm<p>Maps are everywhere: on our phones, in our cars, on walls, and adverts. But how much do we really know about them? Explore our world through maps in this fun workshop, asking questions about how maps are made and how we understand them.<br><strong></strong><p><strong>Catchy Captions: Capturing Newspapers at the National Library</strong><p>Thursday 20 July, 2.30 – 4pm<br>Discover the lost world of Newspapers at the NLI and become an illustrator to create your own catchy caption and cartoon!<br><br><strong>Miss Battersby’s Birds - Flapping good fun!</strong><p>Thursday 27 July, 2.30 – 4pm<br>Miss Battersby’s sketchbooks in the library are full of beautiful watercolours of exotic birds. Be inspired by Miss Battersby and create your own bird picture….or flock of birds!<p>For more information: 01 6030346/259 or <a href=""mailto:learning@nli.ie"" rel=""nofollow"">learning@nli.ie</a></p></p></p></p></p></p></p></p></p></p></p></p></p>",EVDB Geocoder,,,,E0-001-103678372-0,[None],53.340982,,-6.2546,2017-06-17 06:59:45,Europe/Dublin,evdb,,2,1,,D,Dublin,2017-07-06 16:00:00,,Children & Family Events this July,,,,,http://dublin.eventful.com/events/children-family-events-july-/E0-001-103678372-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Kildare Street,1,V0-001-000721646-9,National Library of Ireland,http://dublin.eventful.com/venues/national-library-of-ireland-/V0-001-000721646-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,
581,0,,,Dublin,,IRL,IE,Ireland,2016-09-02 22:03:50," <strong>Thursday 6 July  at 2 pm</strong><br><p>Join us for a free tour of the exhibition <strong>Yeats: The Life and Works of William Butler <strong><em>Yeats</em></strong></strong> on the first Thursday of each month. The tour introduces William Butler Yeats (1865-1939) - one of the great poets of the twentieth century - and his many interests, including literature, folklore, theatre, politics, the occult, and Irish cultural identity. After the tour, you can listen to a selection of voices speaking some of his best loved poems, including Easter 1916.<p>Booking is not required.<p>This public tour will also take place on the following Thursdays: 3 August, 7 September, 5 October, 2 November, 7 December.<p><strong>Group Tours</strong> may be booked at<strong>: </strong><a href=""mailto:learning@nli.ie"" rel=""nofollow""><strong>learning@nli.ie</strong></a></p></p></p></p>",EVDB Geocoder,,,,E0-001-096194602-4,[None],53.340982,,-6.2546,2017-06-17 06:59:41,Europe/Dublin,evdb,,2,1,,D,Dublin,2017-07-06 14:00:00,,Yeats Exhibition: Free public tour,,,,,http://dublin.eventful.com/events/yeats-exhibition-free-public-tour-/E0-001-096194602-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Kildare Street,1,V0-001-000721646-9,National Library of Ireland,http://dublin.eventful.com/venues/national-library-of-ireland-/V0-001-000721646-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,
582,2,,,Dublin,,IRL,IE,Ireland,2017-06-10 09:57:53," <a></a>Push. Play. With Ableton Saturday, July 22, 2017 - 10:00 to 17:30€22.00Studio 1<p>Join certified Ableton trainer Martin Clancy for a music lab workshop and learn how to make music from scratch using Push and Ableton Live. Receive expert advice and guidance from artists and trainers who are on hand to help you compose your very own unique soundtrack which you can take home on an MP3.<p><strong>What you need to bring:</strong><ul><li>A laptop that can connect to wifi<li>Premission to install software on laptop</li></li></ul><p><em>No experience required and this event is strictly over 15s. </em><p> <a href=""https://www.eventbrite.ie/e/34967749480"" rel=""nofollow"">€22.00</a><a href=""http://www.eventbrite.ie/r/etckt"" rel=""nofollow"">Online event registration</a> for <a href=""http://www.eventbrite.com/event/34967749480?ref=etckt"" rel=""nofollow"">Push. Play. With Ableton </a> powered by <a href=""http://www.eventbrite.ie?ref=etckt"" rel=""nofollow"">Eventbrite</a> </p></p></p></p>",EVDB Geocoder,,,,E0-001-103697862-9,[None],53.3437471,,-6.2547592,2017-06-17 16:58:45,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-22 00:00:00,,Push. Play. With Ableton,,,,,http://dublin.eventful.com/events/push-play-ableton-/E0-001-103697862-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Trinity College Dublin,1,V0-001-001630103-3,The Science Gallery,http://dublin.eventful.com/venues/the-science-gallery-/V0-001-001630103-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,
583,0,,,Dublin,,IRL,IE,Ireland,2017-06-15 10:10:42," Following on from the success of its Futures Past season last April, the IFI will present Dark Skies: A Festival of Science Fact and Fiction Film from July 13th to 16th. Presented in collaboration with Science Gallery Dublin, the festival will include a selection of new and classic films, including a free screening of Roy Cohen’s documentary Machine of Human Dreams. With the financial backing of the Hong Kong government, Ben Goertzel believes he finally will realise his lifelong dream of developing human-like artificial intelligence using software that mimics the complex operation of the human mind. Assembling a ragtag team of experts to assist him, the eccentric researcher sets out to create functioning, reasoning humanoid robots. But as pressure mounts to deliver results to his investors, stories about his past enterprises expose the human consequences – and potential limits – of his ambitions. ",EVDB Geocoder,,,,E0-001-103814746-3,"[{'medium': {'url': 'http://s2.evcdn.com/images/medium/I0-001/038/737/497-9.png_/machine-human-dreams-film-screening-97.png', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s2.evcdn.com/images/thumb/I0-001/038/737/497-9.png_/machine-human-dreams-film-screening-97.png', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s2.evcdn.com/images/small/I0-001/038/737/497-9.png_/machine-human-dreams-film-screening-97.png', 'height': '48', 'width': '48', 'small': {'url': 'http://s2.evcdn.com/images/small/I0-001/038/737/497-9.png_/machine-human-dreams-film-screening-97.png', 'width': '48', 'height': '48'}}]",53.3438481,,-6.2478605,2017-06-15 10:10:42,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-06 18:00:00,,Machine of Human Dreams Film Screening,,,,,http://dublin.eventful.com/events/machine-human-dreams-film-screening-/E0-001-103814746-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,Pearse St,1,V0-001-006245997-5,Science Gallery & TCD Physics Square Lawn,http://dublin.eventful.com/venues/science-gallery-tcd-physics-square-lawn-/V0-001-006245997-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,
584,0,,,Dublin,,IRL,IE,Ireland,2016-07-03 10:42:06," Inspirefest is Europe&#39;s leading sci-tech and Arts festival, unique in that it has diversity and inclusion at its heart. We return for the third year in July 2017, the core conference takes place on July 6th & 7th in the Bord Gáis Energy Theatre with Fringe events taking place from July 6th - 8th. Early Bird tickets are now on sale so get them before the sell out.  We also have cut-price ticket rates for Students, Unemployed, Not-for-Profits, Bootstrapped Start-ups, Teachers and Academics. Just click on &#39;tickets&#39; above to check out rates. Visit our website for further event details - inspirefest.com ",City Based GeoCodes,,,,E0-001-094745403-1,"[{'medium': {'url': 'http://s4.evcdn.com/images/medium/I0-001/036/222/383-0.jpeg_/inspirefest-2017-83.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s4.evcdn.com/images/thumb/I0-001/036/222/383-0.jpeg_/inspirefest-2017-83.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s4.evcdn.com/images/small/I0-001/036/222/383-0.jpeg_/inspirefest-2017-83.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s4.evcdn.com/images/small/I0-001/036/222/383-0.jpeg_/inspirefest-2017-83.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2016-12-22 12:08:03,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-06 09:00:00,,Inspirefest 2017,,,,,http://dublin.eventful.com/events/inspirefest-2017-/E0-001-094745403-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,Grand Canal Square,1,V0-001-005737515-6,Bord Gáis Energy Theatre,http://dublin.eventful.com/venues/bord-gis-energy-theatre-/V0-001-005737515-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,
585,0,,,Dublin,,IRL,IE,Ireland,2017-06-17 03:39:11, ,EVDB Geocoder,,,,E0-001-103866178-7,"[{'medium': {'url': 'http://s1.evcdn.com/images/medium/I0-001/038/775/712-7.png_/read-talk-write-spanish-12.png', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s1.evcdn.com/images/thumb/I0-001/038/775/712-7.png_/read-talk-write-spanish-12.png', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s1.evcdn.com/images/small/I0-001/038/775/712-7.png_/read-talk-write-spanish-12.png', 'height': '48', 'width': '48', 'small': {'url': 'http://s1.evcdn.com/images/small/I0-001/038/775/712-7.png_/read-talk-write-spanish-12.png', 'width': '48', 'height': '48'}}]",53.3515939,,-6.2466456,2017-06-20 12:04:42,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-29 11:30:00,,"Read, Talk & Write in Spanish",,,,,http://dublin.eventful.com/events/read-talk-write-spanish-/E0-001-103866178-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Upper Sheriff Street Dublin 1,1,V0-001-005310487-9,Headquarters: The Liffey Trust Centre,http://dublin.eventful.com/venues/headquarters-the-liffey-trust-centre-/V0-001-005310487-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,
586,0,,,Dublin,,IRL,IE,Ireland,2017-06-16 18:15:04,,City Based GeoCodes,,,,E0-001-103846916-1,"[{'medium': {'url': 'http://s3.evcdn.com/images/medium/I0-001/038/770/634-5.jpeg_/ulrika-spacek-34.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s3.evcdn.com/images/thumb/I0-001/038/770/634-5.jpeg_/ulrika-spacek-34.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s3.evcdn.com/images/small/I0-001/038/770/634-5.jpeg_/ulrika-spacek-34.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s3.evcdn.com/images/small/I0-001/038/770/634-5.jpeg_/ulrika-spacek-34.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-06-19 20:52:51,Europe/Dublin,evdb,,01295 274100,1,,D,Dublin,2017-10-07 20:00:00,,Ulrika Spacek,,,,,http://dublin.eventful.com/events/ulrika-spacek-/E0-001-103846916-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBC,1,V0-001-002480466-9,Dublin,http://dublin.eventful.com/venues/dublin-/V0-001-002480466-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,
587,0,,,Dublin,,IRL,IE,Ireland,2017-06-18 04:44:12,,EVDB Geocoder,,,,E0-001-103912718-3,"[{'medium': {'url': 'http://s1.evcdn.com/images/medium/I0-001/038/765/924-1.jpeg_/otherkin-24.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s1.evcdn.com/images/thumb/I0-001/038/765/924-1.jpeg_/otherkin-24.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s1.evcdn.com/images/small/I0-001/038/765/924-1.jpeg_/otherkin-24.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s1.evcdn.com/images/small/I0-001/038/765/924-1.jpeg_/otherkin-24.jpeg', 'width': '48', 'height': '48'}}]",53.3448904,,-6.2645376,2017-06-18 04:44:12,Europe/Dublin,evdb,,2,1,,D,Dublin,2017-12-15 19:30:00,,Otherkin,,,,,http://dublin.eventful.com/events/otherkin-/E0-001-103912718-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Curved Street, Temple Bar",1,V0-001-000667957-3,Button Factory,http://dublin.eventful.com/venues/button-factory-/V0-001-000667957-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,
588,0,,,Dublin,,IRL,IE,Ireland,2017-06-18 04:03:48," Line-up /<p><a>Red Axes</a><br><a>Colin Perkins</a><p> Red Axes blew our minds last year with their first appearance on Irish soil, we&#39;re deliighted to have them back for a Bank Holiday special<br><br> We’ve been following the guys for several years now and their output has been consistently impressive - releasing on esteemed labels such as Hivern Discs, Kompakt, Correspondant, I’m a Cliche, Multi Culti, to name but a few. Arguably one of electronic music’s more diverse and exciting duos, their performances never fail to surprise and electrify the dance floor in an inimitable style. Their approach to DJ’ing and performing live has brought them critical acclaim and taken them the world over.<br><br> Two for One cocktails and 40% off all drinks</p></p>",EVDB Geocoder,,,,E0-001-103912305-3,[None],53.3498053,,-6.2603097,2017-06-18 04:03:48,Europe/Dublin,evdb,,,1,,D,Dublin,2017-08-06 19:00:00,,Pyg Sundays presents Red Axes,,,,,http://dublin.eventful.com/events/pyg-sundays-presents-red-axes-/E0-001-103912305-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Powerscourt Townhouse,, S William St",1,V0-001-005606605-7,Pygmalion,http://dublin.eventful.com/venues/pygmalion-/V0-001-005606605-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
589,2,,,Dublin,,IRL,IE,Ireland,2017-05-20 01:33:31," <p>Friday Oct. 20RDS - Members&#39; Club - Thomas Prior Room<br><strong>Opening Times and Admission</strong><br> Friday Oct. 20: 19:00 - 22:00 <br><strong>Event Website and Email</strong><br><a href=""mailto:members@rds.ie"" rel=""nofollow"">members@rds.ie</a><br><strong>Organiser&#39;s Contacts</strong><br><p><br>RDS <br>Ballsbridge <br>Dublin 4 <p> Tel 01 240 7296 <a href=""http://www.booking.com/landmark/ie/roual-dublin-society.en.html?aid=322667&label=rds-dropdown"" rel=""nofollow"">Book a Hotel</a><p> <p>Enjoy a Friday Dining concert with the Drawing Room Opera Company presenting “La Dolce Vita” <p>A night of enchantment, Entertainment and Comedy with songs from popular musicals, The American Song Book and well known operatic duets with Liz Ryan (Mezzo Soprano) and Mary Flaherty (Soprano)!!<p><p>Pricing (includes dinner and concert)<p>Member: €50 <p>Non Member: €55</p></p></p></p></p></p></p></p></p></p>",EVDB Geocoder,,,,E0-001-103119850-1,[None],53.326837678145964,,-6.22994270950926,2017-06-17 15:09:37,Europe/Dublin,evdb,,Dublin 4,1,,D,Dublin,2017-10-20 00:00:00,,Friday Presents - Classical Capers,,,,,http://dublin.eventful.com/events/friday-presents-classical-capers-/E0-001-103119850-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,Anglesea Road,1,V0-001-000262134-7,Royal Dublin Society (RDS),http://dublin.eventful.com/venues/royal-dublin-society-rds-/V0-001-000262134-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
